reading_id,meter_id,timestamp,ambient_temp_c,energy_consumed
8932,13,2026-06-13 03:00:00,25.17,9.5
8933,13,2026-06-13 04:00:00,25.67,10.5
8934,13,2026-06-13 05:00:00,26.46,12.05
8935,13,2026-06-13 06:00:00,27.5,13.8
8936,13,2026-06-13 07:00:00,28.71,15.44
8937,13,2026-06-13 08:00:00,30.0,17.71
8938,13,2026-06-13 09:00:00,31.29,23.4
8939,13,2026-06-13 10:00:00,32.5,24.16
8940,13,2026-06-13 11:00:00,33.54,25.35
8941,13,2026-06-13 12:00:00,34.33,27.37
8942,13,2026-06-13 13:00:00,34.83,26.16
8943,13,2026-06-13 14:00:00,35.0,26.73
8944,13,2026-06-13 15:00:00,34.83,25.35
8945,13,2026-06-13 16:00:00,34.33,25.7
8946,13,2026-06-13 17:00:00,33.54,24.88
8947,13,2026-06-13 18:00:00,32.5,24.66
8948,13,2026-06-13 19:00:00,31.29,23.13
8949,13,2026-06-13 20:00:00,30.0,20.16
8950,13,2026-06-13 21:00:00,28.71,17.49
8951,13,2026-06-13 22:00:00,27.5,13.23
8952,13,2026-06-13 23:00:00,26.46,11.65
8953,13,2026-06-14 00:00:00,25.67,10.3
8954,13,2026-06-14 01:00:00,25.17,9.5
8955,13,2026-06-14 02:00:00,25.0,9.12
8956,13,2026-06-14 03:00:00,25.17,9.78
8957,13,2026-06-14 04:00:00,25.67,10.45
8958,13,2026-06-14 05:00:00,26.46,11.9
8959,13,2026-06-14 06:00:00,27.5,13.88
8960,13,2026-06-14 07:00:00,28.71,16.0
8961,13,2026-06-14 08:00:00,30.0,17.51
8962,13,2026-06-14 09:00:00,31.29,21.97
8963,13,2026-06-14 10:00:00,32.5,23.13
8964,13,2026-06-14 11:00:00,33.54,25.47
8965,13,2026-06-14 12:00:00,34.33,25.71
8966,13,2026-06-14 13:00:00,34.83,26.57
8967,13,2026-06-14 14:00:00,35.0,26.19
8968,13,2026-06-14 15:00:00,34.83,26.66
8969,13,2026-06-14 16:00:00,34.33,25.6
8970,13,2026-06-14 17:00:00,33.54,24.6
8971,13,2026-06-14 18:00:00,32.5,24.62
8972,13,2026-06-14 19:00:00,31.29,22.66
8973,13,2026-06-14 20:00:00,30.0,20.36
8974,13,2026-06-14 21:00:00,28.71,17.65
8975,13,2026-06-14 22:00:00,27.5,13.31
8976,13,2026-06-14 23:00:00,26.46,11.76
8977,13,2026-06-15 00:00:00,25.67,10.46
8978,13,2026-06-15 01:00:00,25.17,9.54
8979,13,2026-06-15 02:00:00,25.0,9.35
8980,13,2026-06-15 03:00:00,25.17,9.87
8981,13,2026-06-15 04:00:00,25.67,10.52
8982,13,2026-06-15 05:00:00,26.46,11.82
8983,13,2026-06-15 06:00:00,27.5,13.6
8984,13,2026-06-15 07:00:00,28.71,15.8
8985,13,2026-06-15 08:00:00,30.0,17.43
8986,13,2026-06-15 09:00:00,31.29,22.52
8987,13,2026-06-15 10:00:00,32.5,23.34
8988,13,2026-06-15 11:00:00,33.54,25.39
8989,13,2026-06-15 12:00:00,34.33,25.87
8990,13,2026-06-15 13:00:00,34.83,26.47
8991,13,2026-06-15 14:00:00,35.0,27.38
8992,13,2026-06-15 15:00:00,34.83,26.38
8993,13,2026-06-15 16:00:00,34.33,25.6
8994,13,2026-06-15 17:00:00,33.54,24.66
8995,13,2026-06-15 18:00:00,32.5,24.54
8996,13,2026-06-15 19:00:00,31.29,23.05
8997,13,2026-06-15 20:00:00,30.0,20.31
8998,13,2026-06-15 21:00:00,28.71,18.09
8999,13,2026-06-15 22:00:00,27.5,12.96
9000,13,2026-06-15 23:00:00,26.46,11.76
9001,13,2026-06-16 00:00:00,25.67,10.53
9002,13,2026-06-16 01:00:00,25.17,9.48
9003,13,2026-06-16 02:00:00,25.0,9.14
9004,13,2026-06-16 03:00:00,25.17,9.47
9005,13,2026-06-16 04:00:00,25.67,10.84
9006,13,2026-06-16 05:00:00,26.46,11.53
9007,13,2026-06-16 06:00:00,27.5,13.66
9008,13,2026-06-16 07:00:00,28.71,15.42
9009,13,2026-06-16 08:00:00,30.0,17.77
9010,13,2026-06-16 09:00:00,31.29,22.5
9011,13,2026-06-16 10:00:00,32.5,23.14
9012,13,2026-06-16 11:00:00,33.54,25.22
9013,13,2026-06-16 12:00:00,34.33,25.93
9014,13,2026-06-16 13:00:00,34.83,26.23
9015,13,2026-06-16 14:00:00,35.0,26.25
9016,13,2026-06-16 15:00:00,34.83,26.78
9017,13,2026-06-16 16:00:00,34.33,27.11
9018,13,2026-06-16 17:00:00,33.54,24.64
9019,13,2026-06-16 18:00:00,32.5,25.24
9020,13,2026-06-16 19:00:00,31.29,22.68
9021,13,2026-06-16 20:00:00,30.0,20.14
9022,13,2026-06-16 21:00:00,28.71,17.58
9023,13,2026-06-16 22:00:00,27.5,13.06
9024,13,2026-06-16 23:00:00,26.46,11.7
9025,13,2026-06-17 00:00:00,25.67,10.04
9026,13,2026-06-17 01:00:00,25.17,9.6
9027,13,2026-06-17 02:00:00,25.0,9.62
9028,13,2026-06-17 03:00:00,25.17,9.69
9029,13,2026-06-17 04:00:00,25.67,10.58
9030,13,2026-06-17 05:00:00,26.46,11.6
9031,13,2026-06-17 06:00:00,27.5,13.77
9032,13,2026-06-17 07:00:00,28.71,16.01
9033,13,2026-06-17 08:00:00,30.0,17.62
9034,13,2026-06-17 09:00:00,31.29,22.44
9035,13,2026-06-17 10:00:00,32.5,23.51
9036,13,2026-06-17 11:00:00,33.54,24.56
9037,13,2026-06-17 12:00:00,34.33,24.59
9038,13,2026-06-17 13:00:00,34.83,26.86
9039,13,2026-06-17 14:00:00,35.0,27.12
9040,13,2026-06-17 15:00:00,34.83,25.92
9041,13,2026-06-17 16:00:00,34.33,25.86
9042,13,2026-06-17 17:00:00,33.54,23.7
9043,13,2026-06-17 18:00:00,32.5,25.03
9044,13,2026-06-17 19:00:00,31.29,22.39
9045,13,2026-06-17 20:00:00,30.0,20.04
9046,13,2026-06-17 21:00:00,28.71,17.8
9047,13,2026-06-17 22:00:00,27.5,13.36
9048,13,2026-06-17 23:00:00,26.46,11.65
9049,13,2026-06-18 00:00:00,25.67,10.77
9050,13,2026-06-18 01:00:00,25.17,9.97
9051,13,2026-06-18 02:00:00,25.0,9.15
9052,13,2026-06-18 03:00:00,25.17,9.7
9053,13,2026-06-18 04:00:00,25.67,10.33
9054,13,2026-06-18 05:00:00,26.46,11.9
9055,13,2026-06-18 06:00:00,27.5,13.7
9056,13,2026-06-18 07:00:00,28.71,15.68
9057,13,2026-06-18 08:00:00,30.0,17.69
9058,13,2026-06-18 09:00:00,31.29,21.32
9059,13,2026-06-18 10:00:00,32.5,22.76
9060,13,2026-06-18 11:00:00,33.54,25.36
9061,13,2026-06-18 12:00:00,34.33,25.99
9062,13,2026-06-18 13:00:00,34.83,26.34
9063,13,2026-06-18 14:00:00,35.0,27.0
9064,13,2026-06-18 15:00:00,34.83,26.45
9065,13,2026-06-18 16:00:00,34.33,25.36
9066,13,2026-06-18 17:00:00,33.54,24.33
9067,13,2026-06-18 18:00:00,32.5,25.02
9068,13,2026-06-18 19:00:00,31.29,22.44
9069,13,2026-06-18 20:00:00,30.0,19.86
9070,13,2026-06-18 21:00:00,28.71,18.11
9071,13,2026-06-18 22:00:00,27.5,13.1
9072,13,2026-06-18 23:00:00,26.46,11.82
9073,13,2026-06-19 00:00:00,25.67,10.33
9074,13,2026-06-19 01:00:00,25.17,9.61
9075,13,2026-06-19 02:00:00,25.0,9.36
9076,13,2026-06-19 03:00:00,25.17,9.75
9077,13,2026-06-19 04:00:00,25.67,10.39
9078,13,2026-06-19 05:00:00,26.46,11.64
9079,13,2026-06-19 06:00:00,27.5,13.62
9080,13,2026-06-19 07:00:00,28.71,15.79
9081,13,2026-06-19 08:00:00,30.0,17.84
9082,13,2026-06-19 09:00:00,31.29,22.14
9083,13,2026-06-19 10:00:00,32.5,23.24
9084,13,2026-06-19 11:00:00,33.54,24.24
9085,13,2026-06-19 12:00:00,34.33,26.62
9086,13,2026-06-19 13:00:00,34.83,27.02
9087,13,2026-06-19 14:00:00,35.0,26.5
9088,13,2026-06-19 15:00:00,34.83,26.95
9089,13,2026-06-19 16:00:00,34.33,26.38
9090,13,2026-06-19 17:00:00,33.54,25.07
9091,13,2026-06-19 18:00:00,32.5,24.49
9092,13,2026-06-19 19:00:00,31.29,22.35
9093,13,2026-06-19 20:00:00,30.0,20.36
9094,13,2026-06-19 21:00:00,28.71,18.06
9095,13,2026-06-19 22:00:00,27.5,12.97
9096,13,2026-06-19 23:00:00,26.46,11.62
9097,13,2026-06-20 00:00:00,25.67,10.51
9098,13,2026-06-20 01:00:00,25.17,9.8
9099,13,2026-06-20 02:00:00,25.0,9.4
9100,13,2026-06-20 03:00:00,25.17,9.58
9101,13,2026-06-20 04:00:00,25.67,10.56
9102,13,2026-06-20 05:00:00,26.46,12.15
9103,13,2026-06-20 06:00:00,27.5,13.55
9104,13,2026-06-20 07:00:00,28.71,16.15
9105,13,2026-06-20 08:00:00,30.0,17.7
9106,13,2026-06-20 09:00:00,31.29,21.58
9107,13,2026-06-20 10:00:00,32.5,24.06
9108,13,2026-06-20 11:00:00,33.54,24.52
9109,13,2026-06-20 12:00:00,34.33,26.04
9110,13,2026-06-20 13:00:00,34.83,26.49
9111,13,2026-06-20 14:00:00,35.0,26.49
9112,13,2026-06-20 15:00:00,34.83,26.63
9113,13,2026-06-20 16:00:00,34.33,25.73
9114,13,2026-06-20 17:00:00,33.54,24.91
9115,13,2026-06-20 18:00:00,32.5,24.7
9116,13,2026-06-20 19:00:00,31.29,22.69
9117,13,2026-06-20 20:00:00,30.0,20.64
9118,13,2026-06-20 21:00:00,28.71,18.02
9119,13,2026-06-20 22:00:00,27.5,13.19
9120,13,2026-06-20 23:00:00,26.46,11.67
9121,13,2026-06-21 00:00:00,25.67,10.17
9122,13,2026-06-21 01:00:00,25.17,9.55
9123,13,2026-06-21 02:00:00,25.0,9.21
9124,13,2026-06-21 03:00:00,25.17,9.41
9125,13,2026-06-21 04:00:00,25.67,10.57
9126,13,2026-06-21 05:00:00,26.46,11.78
9127,13,2026-06-21 06:00:00,27.5,13.77
9128,13,2026-06-21 07:00:00,28.71,15.82
9129,13,2026-06-21 08:00:00,30.0,17.54
9130,13,2026-06-21 09:00:00,31.29,22.47
9131,13,2026-06-21 10:00:00,32.5,23.25
9132,13,2026-06-21 11:00:00,33.54,25.08
9133,13,2026-06-21 12:00:00,34.33,25.95
9134,13,2026-06-21 13:00:00,34.83,26.47
9135,13,2026-06-21 14:00:00,35.0,25.68
9136,13,2026-06-21 15:00:00,34.83,27.11
9137,13,2026-06-21 16:00:00,34.33,26.06
9138,13,2026-06-21 17:00:00,33.54,24.34
9139,13,2026-06-21 18:00:00,32.5,24.34
9140,13,2026-06-21 19:00:00,31.29,22.61
9141,13,2026-06-21 20:00:00,30.0,20.27
9142,13,2026-06-21 21:00:00,28.71,18.3
9143,13,2026-06-21 22:00:00,27.5,13.25
9144,13,2026-06-21 23:00:00,26.46,11.53
9145,13,2026-06-22 00:00:00,25.67,10.36
9146,13,2026-06-22 01:00:00,25.17,9.9
9147,13,2026-06-22 02:00:00,25.0,9.29
9148,13,2026-06-22 03:00:00,25.17,9.45
9149,13,2026-06-22 04:00:00,25.67,10.42
9150,13,2026-06-22 05:00:00,26.46,11.66
9151,13,2026-06-22 06:00:00,27.5,13.84
9152,13,2026-06-22 07:00:00,28.71,15.33
9153,13,2026-06-22 08:00:00,30.0,17.62
9154,13,2026-06-22 09:00:00,31.29,22.73
9155,13,2026-06-22 10:00:00,32.5,23.08
9156,13,2026-06-22 11:00:00,33.54,25.31
9157,13,2026-06-22 12:00:00,34.33,26.7
9158,13,2026-06-22 13:00:00,34.83,27.52
9159,13,2026-06-22 14:00:00,35.0,26.48
9160,13,2026-06-22 15:00:00,34.83,26.42
9161,13,2026-06-22 16:00:00,34.33,25.91
9162,13,2026-06-22 17:00:00,33.54,23.94
9163,13,2026-06-22 18:00:00,32.5,24.46
9164,13,2026-06-22 19:00:00,31.29,22.37
9165,13,2026-06-22 20:00:00,30.0,20.19
9166,13,2026-06-22 21:00:00,28.71,17.51
9167,13,2026-06-22 22:00:00,27.5,13.43
9168,13,2026-06-22 23:00:00,26.46,11.64
9169,13,2026-06-23 00:00:00,25.67,10.21
9170,13,2026-06-23 01:00:00,25.17,9.56
9171,13,2026-06-23 02:00:00,25.0,9.31
9172,13,2026-06-23 03:00:00,25.17,9.5
9173,13,2026-06-23 04:00:00,25.67,10.52
9174,13,2026-06-23 05:00:00,26.46,11.9
9175,13,2026-06-23 06:00:00,27.5,13.62
9176,13,2026-06-23 07:00:00,28.71,15.66
9177,13,2026-06-23 08:00:00,30.0,17.26
9178,13,2026-06-23 09:00:00,31.29,21.69
9179,13,2026-06-23 10:00:00,32.5,23.6
9180,13,2026-06-23 11:00:00,33.54,25.08
9181,13,2026-06-23 12:00:00,34.33,25.59
9182,13,2026-06-23 13:00:00,34.83,26.28
9183,13,2026-06-23 14:00:00,35.0,26.52
9184,13,2026-06-23 15:00:00,34.83,25.65
9185,13,2026-06-23 16:00:00,34.33,25.86
9186,13,2026-06-23 17:00:00,33.54,24.31
9187,13,2026-06-23 18:00:00,32.5,24.98
9188,13,2026-06-23 19:00:00,31.29,22.7
9189,13,2026-06-23 20:00:00,30.0,20.35
9190,13,2026-06-23 21:00:00,28.71,17.86
9191,13,2026-06-23 22:00:00,27.5,13.35
9192,13,2026-06-23 23:00:00,26.46,11.82
9193,13,2026-06-24 00:00:00,25.67,10.38
9194,13,2026-06-24 01:00:00,25.17,9.91
9195,13,2026-06-24 02:00:00,25.0,9.15
9196,13,2026-06-24 03:00:00,25.17,9.72
9197,13,2026-06-24 04:00:00,25.67,10.35
9198,13,2026-06-24 05:00:00,26.46,11.65
9199,13,2026-06-24 06:00:00,27.5,13.83
9200,13,2026-06-24 07:00:00,28.71,15.81
9201,13,2026-06-24 08:00:00,30.0,17.73
9202,13,2026-06-24 09:00:00,31.29,21.77
9203,13,2026-06-24 10:00:00,32.5,23.19
9204,13,2026-06-24 11:00:00,33.54,25.04
9205,13,2026-06-24 12:00:00,34.33,25.58
9206,13,2026-06-24 13:00:00,34.83,26.54
9207,13,2026-06-24 14:00:00,35.0,27.54
9208,13,2026-06-24 15:00:00,34.83,26.17
9209,13,2026-06-24 16:00:00,34.33,24.89
9210,13,2026-06-24 17:00:00,33.54,24.41
9211,13,2026-06-24 18:00:00,32.5,24.63
9212,13,2026-06-24 19:00:00,31.29,22.52
9213,13,2026-06-24 20:00:00,30.0,20.05
9214,13,2026-06-24 21:00:00,28.71,17.81
9215,13,2026-06-24 22:00:00,27.5,13.12
9216,13,2026-06-24 23:00:00,26.46,11.63
9217,13,2026-06-25 00:00:00,25.67,10.71
9218,13,2026-06-25 01:00:00,25.17,9.63
9219,13,2026-06-25 02:00:00,25.0,9.23
9220,13,2026-06-25 03:00:00,25.17,9.72
9221,13,2026-06-25 04:00:00,25.67,10.45
9222,13,2026-06-25 05:00:00,26.46,11.77
9223,13,2026-06-25 06:00:00,27.5,14.0
9224,13,2026-06-25 07:00:00,28.71,15.33
9225,13,2026-06-25 08:00:00,30.0,17.56
9226,13,2026-06-25 09:00:00,31.29,21.82
9227,13,2026-06-25 10:00:00,32.5,22.86
9228,13,2026-06-25 11:00:00,33.54,24.41
9229,13,2026-06-25 12:00:00,34.33,26.26
9230,13,2026-06-25 13:00:00,34.83,25.53
9231,13,2026-06-25 14:00:00,35.0,27.0
9232,13,2026-06-25 15:00:00,34.83,27.07
9233,13,2026-06-25 16:00:00,34.33,25.89
9234,13,2026-06-25 17:00:00,33.54,24.64
9235,13,2026-06-25 18:00:00,32.5,24.56
9236,13,2026-06-25 19:00:00,31.29,22.94
9237,13,2026-06-25 20:00:00,30.0,20.33
9238,13,2026-06-25 21:00:00,28.71,18.56
9239,13,2026-06-25 22:00:00,27.5,13.21
9240,13,2026-06-25 23:00:00,26.46,11.33
9241,13,2026-06-26 00:00:00,25.67,10.32
9242,13,2026-06-26 01:00:00,25.17,9.54
9243,13,2026-06-26 02:00:00,25.0,9.46
9244,13,2026-06-26 03:00:00,25.17,10.01
9245,13,2026-06-26 04:00:00,25.67,10.32
9246,13,2026-06-26 05:00:00,26.46,12.07
9247,13,2026-06-26 06:00:00,27.5,13.78
9248,13,2026-06-26 07:00:00,28.71,15.34
9249,13,2026-06-26 08:00:00,30.0,17.74
9250,13,2026-06-26 09:00:00,31.29,21.44
9251,13,2026-06-26 10:00:00,32.5,24.31
9252,13,2026-06-26 11:00:00,33.54,25.16
9253,13,2026-06-26 12:00:00,34.33,26.3
9254,13,2026-06-26 13:00:00,34.83,25.91
9255,13,2026-06-26 14:00:00,35.0,26.28
9256,13,2026-06-26 15:00:00,34.83,25.99
9257,13,2026-06-26 16:00:00,34.33,25.98
9258,13,2026-06-26 17:00:00,33.54,25.62
9259,13,2026-06-26 18:00:00,32.5,25.09
9260,13,2026-06-26 19:00:00,31.29,22.56
9261,13,2026-06-26 20:00:00,30.0,20.12
9262,13,2026-06-26 21:00:00,28.71,18.16
9263,13,2026-06-26 22:00:00,27.5,13.04
9264,13,2026-06-26 23:00:00,26.46,11.57
9265,13,2026-06-27 00:00:00,25.67,10.21
9266,13,2026-06-27 01:00:00,25.17,9.55
9267,13,2026-06-27 02:00:00,25.0,9.3
9268,13,2026-06-27 03:00:00,25.17,9.55
9269,13,2026-06-27 04:00:00,25.67,10.36
9270,13,2026-06-27 05:00:00,26.46,12.17
9271,13,2026-06-27 06:00:00,27.5,13.44
9272,13,2026-06-27 07:00:00,28.71,15.74
9273,13,2026-06-27 08:00:00,30.0,17.77
9274,13,2026-06-27 09:00:00,31.29,22.23
9275,13,2026-06-27 10:00:00,32.5,23.79
9276,13,2026-06-27 11:00:00,33.54,25.32
9277,13,2026-06-27 12:00:00,34.33,26.69
9278,13,2026-06-27 13:00:00,34.83,25.96
9279,13,2026-06-27 14:00:00,35.0,26.4
9280,13,2026-06-27 15:00:00,34.83,26.63
9281,13,2026-06-27 16:00:00,34.33,26.45
9282,13,2026-06-27 17:00:00,33.54,24.9
9283,13,2026-06-27 18:00:00,32.5,24.93
9284,13,2026-06-27 19:00:00,31.29,22.27
9285,13,2026-06-27 20:00:00,30.0,20.3
9286,13,2026-06-27 21:00:00,28.71,17.95
9287,13,2026-06-27 22:00:00,27.5,13.12
9288,13,2026-06-27 23:00:00,26.46,11.48
9289,13,2026-06-28 00:00:00,25.67,10.19
9290,13,2026-06-28 01:00:00,25.17,9.62
9291,13,2026-06-28 02:00:00,25.0,9.47
9292,13,2026-06-28 03:00:00,25.17,9.66
9293,13,2026-06-28 04:00:00,25.67,10.43
9294,13,2026-06-28 05:00:00,26.46,11.93
9295,13,2026-06-28 06:00:00,27.5,13.89
9296,13,2026-06-28 07:00:00,28.71,15.29
9297,13,2026-06-28 08:00:00,30.0,17.51
9298,13,2026-06-28 09:00:00,31.29,21.28
9299,13,2026-06-28 10:00:00,32.5,23.5
9300,13,2026-06-28 11:00:00,33.54,24.55
9301,13,2026-06-28 12:00:00,34.33,25.19
9302,13,2026-06-28 13:00:00,34.83,26.42
9303,13,2026-06-28 14:00:00,35.0,26.24
9304,13,2026-06-28 15:00:00,34.83,26.25
9305,13,2026-06-28 16:00:00,34.33,25.36
9306,13,2026-06-28 17:00:00,33.54,24.14
9307,13,2026-06-28 18:00:00,32.5,25.02
9308,13,2026-06-28 19:00:00,31.29,22.18
9309,13,2026-06-28 20:00:00,30.0,20.13
9310,13,2026-06-28 21:00:00,28.71,18.04
9311,13,2026-06-28 22:00:00,27.5,13.07
9312,13,2026-06-28 23:00:00,26.46,11.7
9313,13,2026-06-29 00:00:00,25.67,10.04
9314,13,2026-06-29 01:00:00,25.17,9.65
9315,13,2026-06-29 02:00:00,25.0,9.37
9316,13,2026-06-29 03:00:00,25.17,9.62
9317,13,2026-06-29 04:00:00,25.67,10.69
9318,13,2026-06-29 05:00:00,26.46,11.8
9319,13,2026-06-29 06:00:00,27.5,13.89
9320,13,2026-06-29 07:00:00,28.71,15.38
9321,13,2026-06-29 08:00:00,30.0,17.56
9322,13,2026-06-29 09:00:00,31.29,21.97
9323,13,2026-06-29 10:00:00,32.5,23.65
9324,13,2026-06-29 11:00:00,33.54,25.1
9325,13,2026-06-29 12:00:00,34.33,26.62
9326,13,2026-06-29 13:00:00,34.83,28.15
9327,13,2026-06-29 14:00:00,35.0,26.26
9328,13,2026-06-29 15:00:00,34.83,26.04
9329,13,2026-06-29 16:00:00,34.33,26.65
9330,13,2026-06-29 17:00:00,33.54,24.08
9331,13,2026-06-29 18:00:00,32.5,24.87
9332,13,2026-06-29 19:00:00,31.29,22.48
9333,13,2026-06-29 20:00:00,30.0,19.78
9334,13,2026-06-29 21:00:00,28.71,17.82
9335,13,2026-06-29 22:00:00,27.5,13.07
9336,13,2026-06-29 23:00:00,26.46,11.36
9337,13,2026-06-30 00:00:00,25.67,10.42
9338,13,2026-06-30 01:00:00,25.17,9.89
9339,13,2026-06-30 02:00:00,25.0,9.27
9340,13,2026-06-30 03:00:00,25.17,9.96
9341,13,2026-06-30 04:00:00,25.67,10.46
9342,13,2026-06-30 05:00:00,26.46,11.79
9343,13,2026-06-30 06:00:00,27.5,13.34
9344,13,2026-06-30 07:00:00,28.71,15.96
9345,13,2026-06-30 08:00:00,30.0,17.6
9346,13,2026-06-30 09:00:00,31.29,21.11
9347,13,2026-06-30 10:00:00,32.5,23.76
9348,13,2026-06-30 11:00:00,33.54,24.64
9349,13,2026-06-30 12:00:00,34.33,26.43
9350,13,2026-06-30 13:00:00,34.83,26.45
9351,13,2026-06-30 14:00:00,35.0,26.58
9352,13,2026-06-30 15:00:00,34.83,26.09
9353,13,2026-06-30 16:00:00,34.33,25.62
9354,13,2026-06-30 17:00:00,33.54,24.76
9355,13,2026-06-30 18:00:00,32.5,24.59
9356,13,2026-06-30 19:00:00,31.29,22.58
9357,13,2026-06-30 20:00:00,30.0,20.19
9358,13,2026-06-30 21:00:00,28.71,18.02
9359,13,2026-06-30 22:00:00,27.5,13.42
9360,13,2026-06-30 23:00:00,26.46,11.56
9361,14,2026-06-01 00:00:00,25.67,18.29
9362,14,2026-06-01 01:00:00,25.17,18.01
9363,14,2026-06-01 02:00:00,25.0,17.3
9364,14,2026-06-01 03:00:00,25.17,18.21
9365,14,2026-06-01 04:00:00,25.67,18.6
9366,14,2026-06-01 05:00:00,26.46,20.87
9367,14,2026-06-01 06:00:00,27.5,22.32
9368,14,2026-06-01 07:00:00,28.71,24.91
9369,14,2026-06-01 08:00:00,30.0,27.1
9370,14,2026-06-01 09:00:00,31.29,34.74
9371,14,2026-06-01 10:00:00,32.5,35.1
9372,14,2026-06-01 11:00:00,33.54,37.45
9373,14,2026-06-01 12:00:00,34.33,38.63
9374,14,2026-06-01 13:00:00,34.83,39.05
9375,14,2026-06-01 14:00:00,35.0,39.04
9376,14,2026-06-01 15:00:00,34.83,38.55
9377,14,2026-06-01 16:00:00,34.33,37.26
9378,14,2026-06-01 17:00:00,33.54,37.6
9379,14,2026-06-01 18:00:00,32.5,29.87
9380,14,2026-06-01 19:00:00,31.29,28.19
9381,14,2026-06-01 20:00:00,30.0,26.65
9382,14,2026-06-01 21:00:00,28.71,23.45
9383,14,2026-06-01 22:00:00,27.5,21.71
9384,14,2026-06-01 23:00:00,26.46,19.66
9385,14,2026-06-02 00:00:00,25.67,18.33
9386,14,2026-06-02 01:00:00,25.17,17.59
9387,14,2026-06-02 02:00:00,25.0,17.53
9388,14,2026-06-02 03:00:00,25.17,17.65
9389,14,2026-06-02 04:00:00,25.67,18.51
9390,14,2026-06-02 05:00:00,26.46,20.32
9391,14,2026-06-02 06:00:00,27.5,21.98
9392,14,2026-06-02 07:00:00,28.71,25.0
9393,14,2026-06-02 08:00:00,30.0,26.7
9394,14,2026-06-02 09:00:00,31.29,32.68
9395,14,2026-06-02 10:00:00,32.5,34.26
9396,14,2026-06-02 11:00:00,33.54,36.34
9397,14,2026-06-02 12:00:00,34.33,36.21
9398,14,2026-06-02 13:00:00,34.83,37.63
9399,14,2026-06-02 14:00:00,35.0,39.01
9400,14,2026-06-02 15:00:00,34.83,38.52
9401,14,2026-06-02 16:00:00,34.33,37.94
9402,14,2026-06-02 17:00:00,33.54,35.77
9403,14,2026-06-02 18:00:00,32.5,30.45
9404,14,2026-06-02 19:00:00,31.29,27.77
9405,14,2026-06-02 20:00:00,30.0,26.1
9406,14,2026-06-02 21:00:00,28.71,23.09
9407,14,2026-06-02 22:00:00,27.5,22.03
9408,14,2026-06-02 23:00:00,26.46,19.52
9409,14,2026-06-03 00:00:00,25.67,18.48
9410,14,2026-06-03 01:00:00,25.17,17.79
9411,14,2026-06-03 02:00:00,25.0,17.75
9412,14,2026-06-03 03:00:00,25.17,17.58
9413,14,2026-06-03 04:00:00,25.67,18.75
9414,14,2026-06-03 05:00:00,26.46,20.13
9415,14,2026-06-03 06:00:00,27.5,22.47
9416,14,2026-06-03 07:00:00,28.71,25.33
9417,14,2026-06-03 08:00:00,30.0,26.83
9418,14,2026-06-03 09:00:00,31.29,33.06
9419,14,2026-06-03 10:00:00,32.5,34.32
9420,14,2026-06-03 11:00:00,33.54,37.03
9421,14,2026-06-03 12:00:00,34.33,37.88
9422,14,2026-06-03 13:00:00,34.83,38.95
9423,14,2026-06-03 14:00:00,35.0,38.79
9424,14,2026-06-03 15:00:00,34.83,38.62
9425,14,2026-06-03 16:00:00,34.33,36.99
9426,14,2026-06-03 17:00:00,33.54,36.31
9427,14,2026-06-03 18:00:00,32.5,29.73
9428,14,2026-06-03 19:00:00,31.29,28.14
9429,14,2026-06-03 20:00:00,30.0,26.16
9430,14,2026-06-03 21:00:00,28.71,24.71
9431,14,2026-06-03 22:00:00,27.5,21.99
9432,14,2026-06-03 23:00:00,26.46,19.44
9433,14,2026-06-04 00:00:00,25.67,18.29
9434,14,2026-06-04 01:00:00,25.17,17.38
9435,14,2026-06-04 02:00:00,25.0,17.67
9436,14,2026-06-04 03:00:00,25.17,18.1
9437,14,2026-06-04 04:00:00,25.67,18.57
9438,14,2026-06-04 05:00:00,26.46,20.03
9439,14,2026-06-04 06:00:00,27.5,22.19
9440,14,2026-06-04 07:00:00,28.71,25.0
9441,14,2026-06-04 08:00:00,30.0,26.58
9442,14,2026-06-04 09:00:00,31.29,33.53
9443,14,2026-06-04 10:00:00,32.5,36.16
9444,14,2026-06-04 11:00:00,33.54,37.04
9445,14,2026-06-04 12:00:00,34.33,38.34
9446,14,2026-06-04 13:00:00,34.83,38.53
9447,14,2026-06-04 14:00:00,35.0,39.32
9448,14,2026-06-04 15:00:00,34.83,37.32
9449,14,2026-06-04 16:00:00,34.33,37.37
9450,14,2026-06-04 17:00:00,33.54,36.39
9451,14,2026-06-04 18:00:00,32.5,30.38
9452,14,2026-06-04 19:00:00,31.29,27.73
9453,14,2026-06-04 20:00:00,30.0,26.1
9454,14,2026-06-04 21:00:00,28.71,23.47
9455,14,2026-06-04 22:00:00,27.5,21.82
9456,14,2026-06-04 23:00:00,26.46,20.32
9457,14,2026-06-05 00:00:00,25.67,17.81
9458,14,2026-06-05 01:00:00,25.17,18.37
9459,14,2026-06-05 02:00:00,25.0,17.47
9460,14,2026-06-05 03:00:00,25.17,17.7
9461,14,2026-06-05 04:00:00,25.67,19.02
9462,14,2026-06-05 05:00:00,26.46,19.88
9463,14,2026-06-05 06:00:00,27.5,22.52
9464,14,2026-06-05 07:00:00,28.71,24.6
9465,14,2026-06-05 08:00:00,30.0,26.93
9466,14,2026-06-05 09:00:00,31.29,33.52
9467,14,2026-06-05 10:00:00,32.5,34.35
9468,14,2026-06-05 11:00:00,33.54,36.53
